,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Clear,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
427,Luca Siligardi,33,Forward,Parma,331,124,207,Italy,12,6,6,0,0,0,1,0,1,0,0,1,0,1,6,2,4,0,0,0.27,0.27,0,0,0,0,1.63,55,28,0,331,0,362,33,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Luca Tremolada,29,Midfielder,Brescia,14,0,14,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0
429,Luca Zanimacchia,22,Midfielder,Juventus,119,90,29,Italy,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2.27,40,60,0,0,0,-1,-1,-1,17,2.5,0,0,0,0,0,0,0,1,1,0,1.5,1,0.5,3.5,0,1,25,84,0,0,0
430,Lucas Biglia,35,Midfielder,AC Milan,683,381,302,Argentina,14,6,8,0,0,0,1,1,0,0,0,2,0,2,11,6,5,4,0,0.13,0.13,0,0,0,0,1.45,62,49,171,683,0.53,293,116,-1,15,0.9,0.5,1.6,0.7,0.3,0,0,1,0.4,0.4,0.1,0.5,0,0.3,0.6,1,0.4,30.6,89.7,0.1,1.6,0
431,Lucas Castro,32,Midfielder,SPAL,1032,591,441,Argentina,22,13,9,2,1,1,0,0,0,0,0,3,1,2,15,7,8,2,0,0.17,0,0.17,0.15,0.2,516,1.31,69,47,516,0,0.17,118,343,-1,4,0.5,0.5,1,0.9,0.1,0,2,0,0.9,0.6,0.3,0.4,0.1,0.8,0.7,0,0.6,17.4,77,0.3,0.6,0
432,Lucas Felippe Nascimento,21,Midfielder,Hellas Verona,26,3,23,Brazil,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,Lucas Gemello,20,Goalkeeper,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Lucas Leiva,34,Midfielder,Lazio,1817,1060,757,Brazil,25,14,11,0,0,0,1,1,0,0,0,7,6,1,17,8,9,10,1,0.05,0.05,0,0,0,0,0.84,107,73,182,1817,0.5,393,231,-1,21,2.4,1.9,1.9,1.3,0.2,0,0,1,0.4,0.8,0.2,0.8,0,0.4,0.6,1,0.8,45.2,86.4,0,2.6,0.1
435,Lucas Tolentino Coelho de Lima,23,Midfielder,AC Milan,1101,565,536,Brazil,24,12,12,0,0,0,1,0,1,0,0,8,6,2,13,4,9,7,0,0.08,0.08,0,0,0,0,1.06,85,46,157,1101,0.57,332,191,-1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Lucien Agoume,19,Midfielder,Inter Milan,65,59,6,France,3,2,1,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,2.77,33,22,65,0,1.38,-1,-1,-1,24,1,0,0.3,0,0.3,0,0,0,0,0.3,0,0,0,0.3,0.3,0,0.3,12,94.4,0.3,0.7,0
437,Luigi Sepe,29,Goalkeeper,Parma,3060,1530,1530,Italy,34,17,17,0,0,0,0,0,0,0,0,5,4,1,52,22,30,1,0,0,0,0,0,0,0,1.53,59,90,3060,0,0.03,323,323,123,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Luigi Vitale,33,Defender,Hellas Verona,39,39,0,Italy,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-1,-1,-1,15,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,4.5,66.7,0,0,0
439,Luis Alberto,28,Midfielder,Lazio,3123,1649,1474,Spain,36,19,17,6,5,1,15,8,7,1,0,11,8,3,34,16,18,5,0,0.61,0.43,0.17,0.27,0.06,521,0.98,92,87,625,208,0.14,121,8,-1,5,1.4,0.6,0.6,0.2,0,0,6,15,2.7,2.9,2,1.1,0,1.3,1.4,15,2.9,57.6,83.5,1.2,3.1,0.4
440,Luis Muriel,30,Forward,Atalanta,1244,653,591,Colombia,34,18,16,18,7,11,1,0,1,6,1,9,5,4,13,10,3,1,0,1.37,0.07,1.3,0.96,1.68,69,0.94,96,37,1244,1244,0.07,1,206,-1,2,0.4,0.1,0.8,0,0,0,18,1,2.3,1.1,0.9,0.8,0.1,1.2,1.9,1,1.1,14.1,72.1,0.3,0.4,0
441,Luiz Felipe,29,Goalkeeper,Lazio,2029,1035,994,Brazil,26,13,13,1,1,0,1,1,0,0,0,10,7,3,22,9,13,6,0,0.09,0.04,0.04,0.09,0,2029,0.98,92,78,338,2029,0.27,254,252,24,13,1.6,1.6,0.7,2.3,1.2,0,1,1,0.3,0.2,0.2,0.6,0.1,0.2,0.4,1,0.2,44.2,88.8,0.1,2.5,0
442,Luka Dumancic,22,Defender,Lecce,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Lukáš Haraslín,24,Midfielder,Sassuolo,381,163,218,Slovakia,11,5,6,1,0,1,0,0,0,0,0,1,1,0,5,2,3,1,0,0.24,0,0.24,0,0.41,381,1.18,76,35,381,0,0.24,87,288,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,Lukas Lerager,27,Midfielder,Genoa,1385,682,703,Denmark,21,10,11,1,0,1,1,1,0,0,0,4,3,1,32,10,22,5,0,0.13,0.06,0.06,0,0.13,1385,2.08,43,66,277,1385,0.32,221,225,-1,11,1.4,0.4,1.3,0.7,0.2,0,1,1,0.7,0.5,0.2,1.1,0.1,0.4,1,1,0.5,28,83.2,0.2,0.6,0
445,Lyanco,24,Defender,Torino,1181,692,489,Brazil,17,10,7,0,0,0,0,0,0,0,0,2,2,0,24,13,11,5,0,0,0,0,0,0,0,1.83,49,69,236,0,0.38,309,318,162,13,1.4,1.4,0.8,2.9,1.1,1,0,0,0.3,0.1,0.5,0.8,0.1,0.2,0.6,0,0.1,38.8,85.3,0.1,3.5,0
446,Manolo Gabbiadini,29,Forward,Sampdoria,2039,1143,896,Italy,33,16,17,11,7,4,1,0,1,1,0,8,5,3,35,19,16,2,0,0.53,0.04,0.49,0.55,0.4,185,1.54,58,62,1020,2039,0.09,27,254,-1,1,0.3,0.3,0.9,0.3,0,0,11,1,2.6,1.2,0.4,1.2,0.5,0.8,1.2,1,1.2,15.2,68.5,0.5,0.2,0
447,Manolo Portanova,20,Midfielder,Juventus,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,Manuel Lazzari,27,Midfielder,Lazio,2555,1193,1362,Italy,32,15,17,0,0,0,3,2,1,0,0,8,5,3,30,12,18,6,0,0.11,0.11,0,0,0,0,1.06,85,80,426,852,0.21,406,143,-1,25,0.6,0.3,0.7,0.8,0,0,0,3,0.5,1.1,1,1.3,0.2,0.5,1.2,3,1.1,24.1,84.8,0.9,0.5,0.1
449,Manuel Locatelli,23,Midfielder,Sassuolo,2597,1294,1303,Italy,33,16,17,0,0,0,5,3,2,0,0,6,3,3,41,20,21,9,0,0.17,0.17,0,0,0,0,1.42,63,79,289,519,0.31,417,94,-1,26,2.3,1,1.4,0.9,0.4,1,0,5,1,1.5,1.5,1.8,0,0.9,1.2,5,1.5,64,88,0.5,3.5,0.2
450,Marash Kumbulla,21,Defender,Hellas Verona,1958,992,966,Albania,25,12,13,1,1,0,0,0,0,0,0,7,2,5,20,12,8,7,1,0.05,0,0.05,0.09,0,1958,0.92,98,78,280,0,0.32,238,426,20,13,1.6,2,1.9,3.3,1,0,1,0,0.4,0.1,0.1,1,0,0.2,0.4,0,0.1,36.4,84.9,0,1.6,0
451,Marcelo Brozović,28,Midfielder,Inter Milan,2703,1182,1521,Croatia,32,14,18,3,2,1,6,1,5,0,0,12,6,6,28,12,16,9,0,0.3,0.2,0.1,0.15,0.06,901,0.93,97,84,300,451,0.3,179,65,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Marco Alia,21,Goalkeeper,Lazio,0,0,0,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Marco Ballarini,20,Midfielder,Udinese,0,0,0,Italy,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0,0
454,Marco Benassi,26,Midfielder,Fiorentina,976,355,621,Italy,18,8,10,1,0,1,1,0,1,0,0,4,3,1,9,2,7,1,0,0.18,0.09,0.09,0,0.14,976,0.83,108,54,976,976,0.09,187,182,-1,13,1,0.2,1.3,0.3,0.1,0,1,1,1.1,0.9,0.4,0.3,0,0.4,1.1,1,0.9,17.9,76.8,0.2,0.6,0
455,Marco Bleve,25,Goalkeeper,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Marco Brescianini,21,Midfielder,AC Milan,24,24,0,Italy,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,-1,-1,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,Marco Calderoni,32,Defender,Lecce,2067,1081,986,Italy,26,13,13,3,1,2,2,1,1,0,0,2,0,2,58,29,29,7,0,0.22,0.09,0.13,0.08,0.18,689,2.53,36,80,295,1034,0.3,148,169,190,5,1.5,1.4,1.1,1.5,0.4,0,3,2,0.9,0.8,0.3,1.4,0.1,0.3,1,2,0.8,32.6,74,1.1,1.8,0
458,Marco D'Alessandro,30,Midfielder,SPAL,787,515,272,Italy,15,9,6,2,2,0,0,0,0,0,0,0,0,0,14,11,3,1,1,0.23,0,0.23,0.35,0,394,1.6,56,52,394,0,0.23,91,391,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,Marco Mancosu,32,Midfielder,Lecce,2444,1325,1119,Italy,33,16,17,14,6,8,2,2,0,9,2,1,0,1,61,33,28,3,0,0.59,0.07,0.52,0.41,0.64,175,2.25,40,74,815,1222,0.11,22,209,-1,1,1,0.5,0.7,0.5,0.3,0,14,2,2.5,0.9,0.6,0.5,0.3,0.6,1.7,2,0.9,25.1,77.5,0.3,1,0
460,Marco Meneghetti,20,Goalkeeper,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Marco Molla,0,Goalkeeper,Bologna,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,Marco Olivieri,21,Midfielder,Juventus,27,18,9,Italy,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,20,0.3,0,1,0,0,0,0,0,0.3,0,0.3,0.3,0,1,0,0,0,3.7,81.8,0,0,0
463,Marco Parolo,36,Midfielder,Lazio,1692,612,1080,Italy,29,13,16,1,0,1,0,0,0,0,0,9,6,3,22,9,13,8,0,0.05,0,0.05,0,0.08,1692,1.17,77,58,212,0,0.43,232,396,-1,12,1.9,0.9,1.5,1.6,0.5,0,1,0,0.6,0.3,0.1,0.2,0,0.2,0.6,0,0.3,26.4,86.8,0,1.1,0
464,Marco Pompetti,20,Midfielder,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Marco Silvestri,30,Goalkeeper,Hellas Verona,3150,1530,1620,Italy,35,17,18,0,0,0,0,0,0,0,0,9,4,5,37,18,19,2,0,0,0,0,0,0,0,1.06,85,90,1575,0,0.06,354,423,37,24,0,0.1,0,0.7,0,0,0,0,0,0,0,0.1,0,0,0,0,0,25.9,41.7,0,5.9,0
466,Marco Sportiello,28,Goalkeeper,Atalanta,526,346,180,Italy,6,4,2,0,0,0,0,0,0,0,0,2,1,1,5,4,1,0,0,0,0,0,0,0,0,0.86,105,88,0,0,0,303,304,12,23,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,81.4,0,2.8,0
467,Mario Balotelli,30,Forward,Brescia,1417,809,608,Italy,19,11,8,5,1,4,0,0,0,0,0,3,2,1,27,13,14,7,1,0.32,0,0.32,0.11,0.59,283,1.71,52,75,177,0,0.51,60,294,-1,3,0.1,0.4,1.7,1.2,0.1,0,5,0,3.8,0.5,0.5,2.7,0.4,0.5,1.8,0,0.5,18.3,66,0.1,1.6,0
468,Mario Mandžukić,34,Forward,Juventus,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,Mario Pašalić,26,Midfielder,Atalanta,2426,1224,1202,Croatia,35,16,19,9,7,2,5,2,3,0,0,9,4,5,32,19,13,6,0,0.52,0.19,0.33,0.51,0.15,270,1.19,76,69,404,485,0.22,57,72,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,Mário Rui Silva Duarte,29,Defender,Napoli,1968,968,1000,Portugal,24,11,13,0,0,0,2,1,1,0,0,2,1,1,32,14,18,9,0,0.09,0.09,0,0,0,0,1.46,62,82,219,984,0.41,380,171,111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,Mariusz Stępiński,25,Forward,Hellas Verona,697,310,387,Poland,21,10,11,3,1,2,1,0,1,0,0,6,3,3,7,4,3,4,1,0.52,0.13,0.39,0.29,0.47,232,0.9,100,33,139,697,0.65,40,117,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,Márk Kosznovszky,19,Midfielder,Parma,0,0,0,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,Marko Janković,25,Midfielder,SPAL,111,75,36,Montenegro,6,2,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1.62,56,19,111,0,0.81,-1,-1,-1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,Marko Pajač,27,Midfielder,Genoa,758,354,404,Croatia,11,6,5,0,0,0,0,0,0,0,0,2,1,1,16,4,12,1,0,0,0,0,0,0,0,1.9,47,69,758,0,0.12,295,307,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Marko Pjaca,25,Midfielder,Juventus,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Marko Rog,25,Midfielder,Cagliari,2329,1113,1216,Croatia,30,14,16,1,1,0,1,1,0,0,0,7,3,4,40,20,20,10,0,0.08,0.04,0.04,0.08,0,2329,1.55,58,78,233,2329,0.39,256,243,-1,12,2.3,0.7,2,0.5,0.4,0,1,1,1,1,1.8,1.4,0,1.2,1.4,1,1,37.8,86.4,0.3,1.6,0
477,Marlon Santos,25,Defender,Sassuolo,1819,850,969,Brazil,23,12,11,0,0,0,0,0,0,0,0,5,2,3,30,13,17,8,0,0,0,0,0,0,0,1.48,61,79,227,0,0.4,416,418,115,27,1.7,1.5,1,2.7,0.5,0,0,0,0.2,0.4,0.1,0.5,0,0.1,0.3,0,0.4,60.9,94.3,0,2.7,0
478,Marten de Roon,30,Midfielder,Atalanta,2717,1513,1204,Netherlands,35,18,17,2,1,1,5,4,1,0,0,10,5,5,36,21,15,12,0,0.23,0.17,0.07,0.06,0.07,1359,1.19,75,78,226,543,0.4,205,90,-1,10,2.2,1.3,1.7,1.1,0.2,1,2,5,0.9,1,0.3,0.6,0,0.3,0.6,5,1,57.1,86.8,0.2,2.7,0
479,Martín Cáceres,34,Defender,Fiorentina,2358,1188,1170,Uruguay,27,14,13,1,0,1,0,0,0,0,0,11,7,4,23,10,13,10,1,0.04,0,0.04,0,0.08,2358,0.88,103,87,236,0,0.38,257,295,13,16,1.7,1.1,0.9,2.3,0.5,0,1,0,0.4,0.6,0,0.6,0,0.1,0.3,0,0.6,46.3,84.2,0.1,3.8,0
480,Martin Palumbo,19,Midfielder,Udinese,0,0,0,Norway,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Martin Škrtel,36,Defender,Atalanta,0,0,0,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Marvin Zeegelaar,30,Defender,Udinese,591,161,430,Netherlands,13,6,7,0,0,0,1,1,0,0,0,5,1,4,7,5,2,3,0,0.15,0.15,0,0,0,0,1.07,84,45,197,591,0.46,283,102,40,21,1.2,0.4,0.6,0.7,0.2,0,0,1,0,0.4,0.2,0.2,0.1,0.5,0.5,1,0.4,19.4,82.5,0.2,0.9,0
483,Massimiliano Mangraviti,23,Midfielder,Brescia,974,654,320,Italy,13,8,5,0,0,0,0,0,0,0,0,1,1,0,26,12,14,2,0,0,0,0,0,0,0,2.4,37,75,487,0,0.18,352,388,-1,21,0.6,0.6,0.7,2.9,0.5,0,0,0,0.2,0.2,0.1,0.4,0,0.1,0.4,0,0.2,30.5,80.3,0.4,2.4,0
484,Mateo Musacchio,30,Defender,AC Milan,1467,731,736,Argentina,18,9,9,0,0,0,0,0,0,0,0,7,4,3,19,6,13,5,1,0,0,0,0,0,0,1.17,77,82,245,0,0.37,330,330,68,25,0.8,1.2,1.1,2.7,0.4,0,0,0,0.3,0.6,0.2,0.6,0,0.2,0.5,0,0.6,55.7,88.9,0,2.9,0
485,Matias Fonseca,20,Forward,Inter Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Matías Vecino,29,Midfielder,Inter Milan,1280,631,649,Uruguay,20,9,11,2,2,0,2,1,1,0,0,7,4,3,12,5,7,4,0,0.28,0.14,0.14,0.29,0,640,0.84,107,64,320,640,0.28,140,112,-1,14,1.6,0.8,1,1.3,0.2,0,2,2,1.4,0.8,0.3,0.6,0.2,0.6,0.6,2,0.8,26.3,78.5,0.1,0.8,0
487,Mato Jajalo,32,Midfielder,Udinese,1651,1044,607,Bosnia and Herzegovina,26,16,10,0,0,0,0,0,0,0,0,10,8,2,25,15,10,8,1,0,0,0,0,0,0,1.36,66,64,206,0,0.44,356,356,-1,19,1.7,0.7,1.1,0.7,0.3,0,0,0,0.6,0.5,1.1,1,0,0.6,0.8,0,0.5,38.2,83.9,0.2,2.1,0
488,Matteo Cardinalli,19,Goalkeeper,Roma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Matteo Darmian,31,Defender,Parma,2685,1352,1333,Italy,33,16,17,1,0,1,1,1,0,0,0,6,4,2,44,17,27,6,0,0.07,0.03,0.03,0,0.07,2685,1.47,61,81,448,2685,0.2,265,262,112,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Matteo Gabbia,21,Midfielder,AC Milan,678,316,362,Italy,9,4,5,0,0,0,0,0,0,0,0,2,2,0,8,3,5,1,0,0,0,0,0,0,0,1.06,85,75,678,0,0.13,334,336,-1,26,0.8,1,1.2,2.1,0.7,0,0,0,0.4,0.1,0,0.3,0,0,0.4,0,0.1,49.8,88.2,0,3.3,0
491,Matteo Lovato,21,Defender,Hellas Verona,8,8,0,Italy,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0
492,Matteo Pessina,24,Midfielder,Hellas Verona,2487,1243,1244,Italy,35,17,18,7,4,3,0,0,0,0,0,10,5,5,35,17,18,7,0,0.25,0,0.25,0.29,0.22,355,1.27,71,71,355,0,0.25,84,310,-1,2,1,0.7,1,0.9,0.2,0,7,0,0.9,0.6,0.7,1.5,0.2,0.9,1.7,0,0.6,37.1,78.8,0.3,1.1,0
493,Matteo Politano,27,Forward,Napoli,997,396,601,Italy,26,12,14,2,2,0,2,0,2,0,0,7,4,3,11,2,9,1,0,0.36,0.18,0.18,0.45,0,499,0.99,91,38,997,499,0.09,115,78,-1,10,0,0,0.3,0.1,0,0,0,0,1.4,0.7,0.8,0.5,0.1,0.6,0.5,0,0.7,8.7,69.8,0.3,0.1,0
494,Matteo Politano,27,Forward,Napoli,997,396,601,Italy,26,12,14,2,2,0,2,0,2,0,0,7,4,3,11,2,9,1,0,0.36,0.18,0.18,0.45,0,499,0.99,91,38,997,499,0.09,115,78,-1,10,0.8,0.3,0.5,0.1,0,0,2,2,1.3,1.3,1.2,1.1,0,0.7,0.9,2,1.3,21.1,84.5,0.3,0.3,0.1
495,Matteo Raspa,19,Goalkeeper,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,Matteo Scozzarella,32,Midfielder,Parma,926,492,434,Italy,16,8,8,0,0,0,3,2,1,0,0,4,4,0,12,5,7,2,0,0.29,0.29,0,0,0,0,1.17,77,58,463,309,0.19,365,24,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Matteo Soncin,20,Goalkeeper,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Matthijs de Ligt,21,Defender,Juventus,2448,1172,1276,Netherlands,29,14,15,4,2,2,0,0,0,0,0,9,6,3,28,11,17,5,0,0.15,0,0.15,0.15,0.14,612,1.03,87,84,490,0,0.18,134,368,35,4,0.9,0.9,1,3.3,0.8,0,4,0,0.6,0.1,0,0.6,0,0.1,0.3,0,0.1,53.7,90.2,0,3.4,0
499,Mattia Bani,27,Defender,Bologna,2211,1117,1094,Italy,27,13,14,4,3,1,0,0,0,0,0,1,0,1,37,17,20,13,1,0.16,0,0.16,0.24,0.08,553,1.51,60,82,170,0,0.53,131,438,120,6,1.7,1.9,1.6,3.2,0.6,0,4,0,0.6,0.1,0,1.3,0,0.1,0.5,0,0.1,42.8,80.5,0.1,3.2,0
500,Mattia Caldara,26,Defender,Atalanta,959,502,457,Italy,14,7,7,0,0,0,1,1,0,0,0,4,3,1,12,6,6,1,0,0.09,0.09,0,0,0,0,1.13,80,69,959,959,0.09,282,172,53,21,1.5,2.1,1.4,1.6,0.4,0,0,1,0.4,0.1,0.1,0.5,0.1,0.1,0.6,1,0.1,31.9,88.1,0,1.9,0
501,Mattia Compagnon,19,Midfielder,Udinese,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,Mattia De Sciglio,28,Defender,Juventus,470,118,352,Italy,9,3,6,0,0,0,0,0,0,0,0,4,1,3,2,0,2,1,0,0,0,0,0,0,0,0.38,235,52,470,0,0.19,367,366,2,30,1.1,0.9,0,1.6,0.2,0,0,0,0.1,0.2,1.1,0.3,0,0.6,0.8,0,0.2,32.2,82.8,0.1,1.8,0
503,Mattia Destro,30,Forward,Genoa,328,196,132,Italy,13,6,7,0,0,0,0,0,0,0,0,2,2,0,6,3,3,2,0,0,0,0,0,0,0,1.65,55,25,164,0,0.55,428,436,-1,19,0.6,0,1.2,0,0,0,0,0,1,0.6,0.2,0.4,0.2,0.6,1.2,0,0.6,4.4,68.2,0,0.2,0.2
504,Mattia Destro,30,Forward,Genoa,328,196,132,Italy,13,6,7,0,0,0,0,0,0,0,0,2,2,0,6,3,3,2,0,0,0,0,0,0,0,1.65,55,25,164,0,0.55,428,436,-1,19,0,0,0.4,0,0,0,0,0,0.9,0,0.4,0.3,0.1,0,0.3,0,0,2.9,78.3,0,0,0
