,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
366,Leighton Baines,36,Defender,Everton,402,118,284,England,8,3,5,0,0,0,0,0,0,0,0,1,0,1,8,2,6,0,0,0,0,0,0,0,0,1.79,50,50,0,0,0,265,319,148,14,1.3,0.6,0.1,0.3,1.3,0.3,0.3,0,0,0,0.1,0.9,0.3,0.5,0,0.3,0.4,0,0.9,19.4,86.5,1.3,0.4,0
367,Leon Balogun,32,Defender,Brighton & Hove Albion,0,0,0,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,Leon Clarke,36,Forward,Sheffield United,33,13,20,England,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,5.45,17,17,0,0,0,-1,-1,-1,16,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,3,66.7,0,0,0
369,Leonardo Campana Romero,20,Forward,Wolverhampton Wanderers,0,0,0,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Leroy Sané,25,Midfielder,Manchester City,11,11,0,Germany,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,85.7,0,0,0
371,Lewis Bate,0,Midfielder,Chelsea,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Lewis Cook,24,Midfielder,AFC Bournemouth,1345,693,652,England,27,15,12,0,0,0,0,0,0,0,0,3,2,1,28,10,18,5,0,0,0,0,0,0,0,1.87,48,50,269,0,0.33,308,269,-1,20,1,0.6,0.9,0,0.6,1.4,0.2,0,0,0,0.3,0.4,0.9,0.4,0,0.7,1,0,0.4,26.7,78.8,0,1.6,0.1
373,Lewis Dunk,29,Defender,Brighton & Hove Albion,3231,1611,1620,England,36,18,18,3,1,2,3,2,1,0,0,9,4,5,47,23,24,9,0,0.17,0.08,0.08,0.06,0.11,1077,1.31,69,90,359,1077,0.25,182,161,92,4,1.1,1.5,0.5,0.7,3.4,0.5,0.9,0,3,3,0.9,0.4,0.1,0.5,0,0.2,0.4,3,0.4,62.5,87,0,4.6,0
374,Lewis Jack Gibson,20,Defender,Everton,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Liam Gibson,24,Defender,Newcastle United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Lloyd Kelly,22,Defender,AFC Bournemouth,638,360,278,England,8,4,4,0,0,0,0,0,0,0,0,1,1,0,14,6,8,2,0,0,0,0,0,0,0,1.97,46,80,319,0,0.28,272,325,157,17,0.9,0.8,0.9,0.5,1.9,0.1,0.6,0,0,0,0.1,0.3,0.3,0.3,0,0.4,0.6,0,0.3,25.1,80.1,0.1,1.3,0
377,Lovre Kalinić,31,Goalkeeper,Aston Villa,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Lucas Digne,27,Defender,Everton,3035,1570,1465,France,35,18,17,0,0,0,7,6,1,0,0,9,6,3,42,16,26,6,0,0.21,0.21,0,0,0,0,1.25,72,87,506,434,0.18,366,51,76,22,2.1,1.2,1.2,0.2,2.7,1,0.3,1,0,7,0.8,2.1,0.7,0.8,0.1,0.7,0.8,7,2.1,39.3,74.2,2.1,1.8,0.1
379,Lucas Rodrigues Moura da Silva,28,Midfielder,Tottenham Hotspur,2246,1160,1086,Brazil,35,17,18,4,1,3,4,4,0,0,0,8,6,2,27,12,15,3,0,0.32,0.16,0.16,0.08,0.25,562,1.08,83,64,749,562,0.12,108,85,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Lucas Torreira,25,Midfielder,Arsenal,1509,799,710,Uruguay,29,16,13,1,0,1,1,0,1,0,0,6,3,3,23,14,9,7,0,0.12,0.06,0.06,0,0.13,1509,1.37,66,52,216,1509,0.42,205,194,-1,12,1.1,1.2,0.8,0,0.8,0.8,0.3,0,1,1,0.7,0.5,0.6,1.5,0,0.3,0.6,1,0.5,31.1,87.8,0.1,1.2,0
381,Luka Milivojević,30,Midfielder,Crystal Palace,2514,1270,1244,Serbia,31,16,15,3,1,2,1,0,1,2,0,8,5,3,36,15,21,12,0,0.14,0.04,0.11,0.07,0.14,838,1.29,70,81,210,2514,0.43,143,225,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Lukas Jensen,0,Goalkeeper,Burnley,0,0,0,Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Lukas Rupp,30,Midfielder,Norwich City,698,210,488,Germany,12,6,6,0,0,0,0,0,0,0,0,3,2,1,17,4,13,1,0,0,0,0,0,0,0,2.19,41,58,698,0,0.13,289,302,-1,17,1.3,1.3,0.8,0,0.2,1,0,0,0,0,0.3,0.7,0.3,0.5,0,1.5,1.3,0,0.7,22.1,76.2,0,0.3,0.1
384,Luke Cundle,0,Midfielder,Wolverhampton Wanderers,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Luke Freeman,29,Forward,Sheffield United,360,178,182,England,11,4,7,0,0,0,0,0,0,0,0,4,2,2,5,2,3,2,0,0,0,0,0,0,0,1.25,72,33,180,0,0.5,338,390,-1,24,0.5,0.9,0.5,0,0.5,0.5,0,0,0,0,0.3,0.3,0.7,0.5,0,1.2,1,0,0.3,12.1,79.7,0.5,0.2,0
386,Luke Shaw,25,Defender,Manchester United,1734,864,870,England,24,13,11,0,0,0,0,0,0,0,0,9,5,4,15,6,9,7,0,0,0,0,0,0,0,0.78,116,72,248,0,0.36,385,350,9,28,1.4,1,1,0.2,2.1,0.6,0.3,0,0,0,0.5,0.8,0.9,0.4,0.2,0.1,0.6,0,0.8,47.6,87.4,0.4,0.5,0
387,Luke Thomas,0,Midfielder,Leicester City,268,178,90,England,3,2,1,0,0,0,1,1,0,0,0,1,1,0,4,1,3,0,0,0.34,0.34,0,0,0,0,1.34,67,89,0,268,0,-1,-1,-1,16,0.3,1,0.3,1.3,2.3,1,0,0,0,1,0,3.3,1,1,0,1,2.3,1,3.3,51,77.8,3,2,0
388,Lys Mousset,25,Forward,Sheffield United,1232,524,708,France,30,14,16,6,3,3,4,4,0,0,0,11,6,5,14,3,11,1,0,0.73,0.29,0.44,0.52,0.38,205,1.02,88,41,1232,308,0.07,29,27,-1,1,0.3,0.1,0.8,0,0.1,0.1,0,0,6,4,1.2,0.4,0.9,0.5,0.5,1.3,1.7,4,0.4,8,69.6,0,0.1,0
389,Maarten Stekelenburg,38,Goalkeeper,Everton,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Mace Lewin Goodridge,21,Midfielder,Burnley,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Mahmoud Ibrahim Hassan,26,Midfielder,Aston Villa,1951,880,1071,Egypt,34,17,17,6,4,2,1,1,0,0,0,5,5,0,25,10,15,4,1,0.32,0.05,0.28,0.41,0.17,325,1.15,78,57,488,1951,0.18,58,209,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Mamadou Sakho,31,Defender,Crystal Palace,932,382,550,France,14,6,8,0,0,0,0,0,0,0,0,3,2,1,19,5,14,2,1,0,0,0,0,0,0,1.83,49,67,311,0,0.29,297,292,151,16,0.5,1.4,0.2,0.3,3.1,0.2,0.4,0,0,0,0,0.1,0.3,0.1,0,0.4,0.4,0,0.1,38.4,87.7,0,2,0
393,Manuel Lanzini,28,Midfielder,West Ham United,1377,680,697,Argentina,24,13,11,0,0,0,2,1,1,0,0,3,2,1,27,16,11,1,0,0.13,0.13,0,0,0,0,1.76,51,57,1377,689,0.07,354,100,-1,26,0.6,0.4,0.3,0,0.1,1.3,0,0,0,2,1,1.3,1.4,1.1,0.2,0.7,1.3,2,1.3,31.5,86.9,0.6,1,0
394,Marc Albrighton,31,Midfielder,Leicester City,863,388,475,England,20,8,12,0,0,0,3,3,0,0,0,6,4,2,10,5,5,2,0,0.31,0.31,0,0,0,0,1.04,86,43,432,288,0.21,380,22,-1,19,1.2,0.5,0.4,0,0.4,1.1,0.1,0,0,3,0.5,1,0.7,0.6,0.1,0.5,0.6,3,1,20.4,75.2,0.6,1.2,0.1
395,Marc Guehi,20,Defender,Chelsea,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Marco Stiepermann,30,Midfielder,Norwich City,1184,585,599,Germany,24,10,14,0,0,0,0,0,0,0,0,1,1,0,32,17,15,6,0,0,0,0,0,0,0,2.43,37,49,197,0,0.46,348,326,-1,25,0.8,0.2,0.9,0,0.7,0.7,0.1,0,0,0,0.8,0.5,0.7,0.6,0,0.9,1.1,0,0.5,16.8,71.5,0,0.4,0
397,Marcos Alonso,30,Defender,Chelsea,1430,695,735,Spain,18,8,10,4,2,2,2,0,2,0,0,6,5,1,18,3,15,4,0,0.38,0.13,0.25,0.26,0.24,358,1.13,79,79,358,715,0.25,70,96,52,6,1.6,1.1,0.9,0.2,1.4,1.1,0.1,0,4,2,1.7,1.4,0.7,0.8,0.1,0.6,1.8,2,1.4,50.4,82.6,1.1,1.4,0.1
398,Marcus Rashford,23,Forward,Manchester United,2655,1257,1398,England,31,15,16,17,12,5,7,3,4,6,2,9,4,5,26,12,14,3,0,0.81,0.24,0.58,0.86,0.32,156,0.88,102,86,885,379,0.1,17,39,-1,1,0.4,0.3,0.7,0,0.5,0.5,0,0,17,7,3.1,1.1,1.9,1.5,0.4,1.1,2.1,7,1.1,30.4,77.3,0.3,1.2,0.2
399,Mario Vrančić,31,Midfielder,Norwich City,626,403,223,Bosnia and Herzegovina,20,12,8,1,1,0,0,0,0,0,0,1,0,1,17,9,8,3,0,0.14,0,0.14,0.22,0,626,2.44,37,31,209,0,0.43,118,273,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Mark Noble,33,Midfielder,West Ham United,2686,1286,1400,England,33,15,18,4,2,2,3,2,1,3,0,7,3,4,43,22,21,5,0,0.23,0.1,0.13,0.14,0.13,672,1.44,62,81,537,895,0.17,127,135,-1,5,1.6,0.6,0.8,0,0.3,1.3,0.2,0,4,3,0.5,1.3,0.8,0.9,0,0.9,1.3,3,1.3,45.6,82.8,0.4,3.4,0.1
401,Mark Travers,21,Goalkeeper,AFC Bournemouth,90,90,0,Republic of Ireland,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,60,0,2,0
402,Martin Dúbravka,32,Goalkeeper,Newcastle United,3420,1710,1710,Slovakia,38,19,19,0,0,0,0,0,0,0,0,11,7,4,51,20,31,0,0,0,0,0,0,0,0,1.34,67,90,0,0,0,375,375,102,25,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,25.5,50.6,0,7.9,0
403,Martin Kelly,31,Defender,Crystal Palace,1550,701,849,England,19,9,10,0,0,0,1,0,1,0,0,6,4,2,16,6,10,0,0,0.06,0.06,0,0,0,0,0.93,97,82,0,1550,0,332,204,32,25,1.2,0.8,0.4,0.1,3.9,0.9,0.5,0,0,1,0.1,0.3,0.3,0,0,0.2,0.5,1,0.3,30,70.5,0.3,1.7,0
404,Martín Montoya,30,Defender,Brighton & Hove Albion,1901,1006,895,Spain,27,14,13,0,0,0,1,1,0,0,0,6,3,3,31,15,16,5,0,0.05,0.05,0,0,0,0,1.47,61,70,380,1901,0.24,395,210,117,23,2.1,0.9,1,0.2,1.1,1,0.2,0,0,1,0.3,0.8,0.4,0.6,0.1,0.4,1.3,1,0.8,37.2,76.5,0.5,1.8,0
405,Marvelous Nakamba,27,Midfielder,Aston Villa,1835,867,968,Zimbabwe,29,16,13,0,0,0,0,0,0,0,0,5,5,0,35,13,22,5,0,0,0,0,0,0,0,1.72,52,63,367,0,0.25,279,272,-1,19,1.9,1.3,0.9,0,1.1,1.5,0.4,0,0,0,0.2,0.4,0.5,0.8,0,0.3,0.9,0,0.4,27,84.3,0,0.8,0
406,Mason Greenwood,19,Midfielder,Manchester United,1310,747,563,England,31,16,15,10,7,3,1,0,1,0,0,9,5,4,10,7,3,0,0,0.76,0.07,0.69,0.84,0.48,131,0.69,131,42,0,1310,0,4,188,-1,3,0.5,0.2,0.4,0,0.2,0.5,0,0,10,1,1.3,0.5,0.7,0.3,0.1,0.5,0.8,1,0.5,16,86.3,0,0.6,0
407,Mason Holgate,24,Defender,Everton,2053,937,1116,England,27,14,13,0,0,0,3,0,3,0,0,7,6,1,28,5,23,5,0,0.13,0.13,0,0,0,0,1.23,73,76,411,684,0.22,397,102,70,18,1.6,1.3,0.6,0.3,3.5,0.4,0.5,0,0,3,0.4,0.1,0.4,0.9,0,0.2,0.3,3,0.1,39.2,84.2,0,4.2,0.1
408,Mason Mount,22,Midfielder,Chelsea,2874,1415,1459,England,37,18,19,7,4,3,5,1,4,0,0,8,7,1,44,14,30,3,0,0.38,0.16,0.22,0.25,0.19,411,1.38,65,78,958,575,0.09,82,81,-1,5,1,0.4,1,0,0.5,0.9,0.1,0,7,5,2.1,1.4,1.1,1,0.1,1.4,2.2,5,1.4,33.5,85.7,0.9,0.7,0.1
409,Matěj Vydra,28,Forward,Burnley,812,341,471,Czech Republic,19,7,12,2,1,1,1,0,1,0,0,6,2,4,7,1,6,0,0,0.33,0.11,0.22,0.26,0.19,406,0.78,116,43,0,812,0,77,128,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Mateo Kovačić,26,Midfielder,Chelsea,2073,994,1079,Croatia,31,15,16,1,0,1,3,0,3,0,0,6,5,1,37,10,27,8,0,0.17,0.13,0.04,0,0.08,2073,1.61,56,67,259,691,0.35,226,106,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Mathew Ryan,29,Goalkeeper,Brighton & Hove Albion,3420,1710,1710,Australia,38,19,19,0,0,0,0,0,0,0,0,9,4,5,51,25,26,0,0,0,0,0,0,0,0,1.34,67,90,0,0,0,405,377,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Matias Ezequiel Schelotto,31,Defender,Brighton & Hove Albion,362,186,176,Italy,8,5,3,0,0,0,0,0,0,0,0,1,1,0,7,4,3,2,0,0,0,0,0,0,0,1.74,52,45,181,0,0.5,267,277,141,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Matt Doherty,29,Defender,Wolverhampton Wanderers,2840,1531,1309,Republic of Ireland,36,19,17,4,3,1,3,2,1,0,0,13,8,5,26,11,15,1,0,0.22,0.1,0.13,0.18,0.07,710,0.82,109,79,2840,947,0.03,130,139,16,3,1.5,1.1,0.8,0.1,1.3,0.4,0.1,0,4,3,1,0.6,0.8,0.5,0.1,0.4,1.3,3,0.6,41,74.9,0.2,1.3,0
414,Matt Macey,26,Goalkeeper,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Matt Ritchie,31,Midfielder,Newcastle United,1316,705,611,Scotland,18,9,9,2,2,0,1,1,0,0,1,7,4,3,16,6,10,4,0,0.21,0.07,0.14,0.26,0,658,1.09,82,73,329,1316,0.27,113,184,-1,8,1.2,0.8,1.4,0.1,1.5,0.7,0.3,0,2,1,1.4,1.8,0.4,0.9,0,0.4,1.1,1,1.8,29.2,74.3,1.6,1.3,0
416,Matt Targett,25,Defender,Aston Villa,2295,1104,1191,England,28,14,14,1,1,0,2,0,2,0,0,5,5,0,37,14,23,4,0,0.12,0.08,0.04,0.08,0,2295,1.45,62,82,574,1148,0.16,234,165,115,9,1.9,2,1,0.1,2.4,1.1,0.3,0,1,2,0.3,1,0.3,0.6,0,0.5,0.6,2,1,33.8,72.6,0.8,1.8,0.1
417,Mattéo Guendouzi Olié,22,Midfielder,Arsenal,1747,826,921,France,24,11,13,0,0,0,1,1,0,0,0,4,2,2,30,15,15,6,0,0.05,0.05,0,0,0,0,1.55,58,73,291,1747,0.31,381,212,-1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Matthew Longstaff,21,Midfielder,Newcastle United,573,189,384,England,9,4,5,2,1,1,0,0,0,0,0,2,2,0,9,1,8,1,0,0.31,0,0.31,0.48,0.23,287,1.41,64,64,573,0,0.16,50,296,-1,10,0.3,0.6,0.7,0,0.3,1.2,0.1,0,2,0,0.4,0.3,0.3,0.7,0,0.8,0.4,0,0.3,28.3,80.4,0.1,1.1,0
419,Matthew Lowton,31,Defender,Burnley,1530,630,900,England,17,7,10,0,0,0,1,0,1,0,0,6,5,1,30,7,23,2,0,0.06,0.06,0,0,0,0,1.76,51,90,765,1530,0.12,318,195,143,20,2.4,1.6,0.8,0.3,3.1,0.6,0.4,0,0,1,0.1,0.6,0.5,0.6,0,0.1,0.8,1,0.6,32.4,68.6,0.5,2.4,0
420,Matthew Smith,20,Defender,Arsenal,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Matty James,29,Midfielder,Leicester City,5,5,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0,0
422,Max Kilman,23,Defender,Wolverhampton Wanderers,184,90,94,England,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.98,92,61,0,0,0,-1,-1,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Max Meyer,25,Midfielder,Crystal Palace,649,324,325,Germany,17,10,7,0,0,0,0,0,0,0,0,2,2,0,11,3,8,1,0,0,0,0,0,0,0,1.53,59,38,649,0,0.14,335,344,-1,22,1.1,0.4,0.4,0,0.1,0.6,0.1,0,0,0,0.5,0.2,0.4,0.9,0.1,0.9,0.6,0,0.2,11.8,78.1,0.1,0.2,0
424,Max Thompson,19,Midfielder,Burnley,2,0,2,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Maximillian James Aarons,21,Midfielder,Norwich City,3240,1620,1620,England,36,18,18,0,0,0,1,1,0,0,0,5,2,3,68,34,34,7,0,0.03,0.03,0,0,0,0,1.89,48,90,463,3240,0.19,347,252,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Maya Yoshida,32,Defender,Southampton,558,288,270,Japan,8,5,3,0,0,0,0,0,0,0,0,1,0,1,17,14,3,1,0,0,0,0,0,0,0,2.74,33,70,558,0,0.16,328,355,168,20,1,0.5,0.4,0.3,3.1,0.5,0.3,0,0,0,0.6,0,0.1,0.6,0,0.3,0.3,0,0,33.4,79,0,1.9,0
427,Mbwana Ally Samatta,28,Forward,Aston Villa,946,438,508,Tanzania,14,7,7,1,0,1,0,0,0,0,0,3,3,0,17,8,9,1,0,0.1,0,0.1,0,0.18,946,1.62,56,68,946,0,0.1,154,306,-1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Mesut Özil,32,Midfielder,Arsenal,1449,846,603,Germany,18,10,8,1,1,0,2,2,0,0,0,4,3,1,20,11,9,1,0,0.19,0.12,0.06,0.11,0,1449,1.24,72,81,1449,725,0.06,215,111,-1,11,0.9,0.3,0.8,0,0.1,1.1,0,0,1,2,0.5,2.1,0.9,1,0.3,1.2,1.4,2,2.1,46.4,88.3,1.1,1.2,0
429,Michael Keane,28,Defender,Everton,2556,1278,1278,England,31,15,16,2,0,2,0,0,0,0,0,8,5,3,38,16,22,3,0,0.07,0,0.07,0,0.14,1278,1.34,67,82,852,0,0.11,194,369,99,4,1,1.4,0.6,0.6,4.8,0.3,0.9,1,2,0,0.5,0.2,0,0.3,0,0.1,0.2,0,0.2,46.7,82.8,0,2.9,0
430,Michael McGovern,36,Goalkeeper,Norwich City,158,90,68,Northern Ireland,2,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,2.85,32,79,0,0,0,-1,-1,-1,11,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47.5,0,2,0
431,Michael Obafemi,20,Forward,Southampton,660,219,441,Republic of Ireland,21,10,11,3,0,3,2,0,2,0,0,6,2,4,11,4,7,1,0,0.68,0.27,0.41,0,0.61,220,1.5,60,31,660,330,0.14,33,29,-1,6,0.3,0.3,0.5,0,0,0.6,0,0,3,2,0.6,0.5,0.7,0.3,0.1,0.7,1.9,2,0.5,6.5,80.3,0,0.1,0
432,Michael Verrips,24,Goalkeeper,Sheffield United,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,Michail Antonio,31,Midfielder,West Ham United,1770,785,985,England,24,11,13,10,4,6,3,2,1,1,0,3,0,3,29,14,15,3,0,0.66,0.15,0.51,0.46,0.55,177,1.47,61,74,590,590,0.15,21,90,-1,1,0.5,0.4,1.7,0,0.2,0.4,0.1,0,10,3,2.8,1.1,2.7,1.5,0.5,1.9,3,3,1.1,18.6,68.4,0.4,0.4,0.1
434,Michel Vorm,37,Goalkeeper,Tottenham Hotspur,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Michy Batshuayi,27,Forward,Chelsea,226,142,84,Belgium,16,8,8,1,0,1,1,0,1,0,0,3,2,1,7,5,2,0,0,0.8,0.4,0.4,0,1.07,226,2.79,32,14,0,226,0,-1,-1,-1,16,0.3,0,0.3,0,0.1,0.3,0.1,0,1,1,0.9,0.2,0.3,0.3,0.4,0.3,0.8,1,0.2,4.9,82.1,0,0,0
436,Miguel Ángel Almirón Rejala,27,Midfielder,Newcastle United,3034,1659,1375,Paraguay,36,19,17,4,2,2,2,2,0,0,0,11,7,4,43,19,24,5,0,0.18,0.06,0.12,0.11,0.13,759,1.28,71,84,607,1517,0.15,133,196,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,Mihai Alexandru Dobre,22,Midfielder,AFC Bournemouth,0,0,0,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Mohamed Salah,28,Forward,Liverpool,2888,1580,1308,Egypt,34,18,16,19,15,4,10,4,6,3,0,14,7,7,26,13,13,1,0,0.9,0.31,0.59,0.85,0.28,152,0.81,111,85,2888,289,0.03,14,23,-1,1,0.5,0.2,0.5,0,0.1,0.5,0,0,19,10,3.9,1.8,1.5,0.5,0.6,2,2.6,10,1.8,28.8,76.5,0.3,0.4,0.1
439,Moise Kean,21,Forward,Everton,834,414,420,Italy,29,13,16,2,2,0,2,1,1,0,0,7,5,2,12,7,5,1,0,0.43,0.22,0.22,0.43,0,417,1.29,70,29,834,417,0.11,83,42,-1,7,0.2,0.2,0.9,0,0,0,0,0,2,2,1,0.3,0.9,0.4,0.1,0.7,1.1,2,0.3,4.3,76.8,0.1,0,0
440,Morgan Gibbs-White,21,Midfielder,Wolverhampton Wanderers,124,124,0,England,7,6,1,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0.73,124,18,0,0,0,-1,-1,-1,15,0,0.3,0.3,0,0,0,0,0,0,0,0.3,0.4,0.1,0.1,0,0,1,0,0.4,11.3,79.7,0,0.3,0
