,Player,age,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
301,Julien Serrano,23,Defender,Monaco,117,90,27,France,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.77,117,39,117,0,0.77,-1,-1,-1,13,1.7,1,0.7,0.3,0.3,1,0,0,0,0,0.3,0.3,0,0.3,0.3,1,0.7,0,0.3,15.7,78.7,0,0.3,0
302,Júlio Tavares,32,Forward,Dijon,2804,1376,1428,Cape Verde,36,18,18,5,4,1,4,2,2,1,0,6,4,2,46,21,25,4,0,0.29,0.13,0.16,0.26,0.06,561,1.48,61,78,701,701,0.13,114,101,-1,1,0.4,0.4,1.2,0,1.4,0.2,0.1,0,5,4,1.7,0.8,0.3,1.2,0.4,0.9,1.9,4,0.8,19.7,58.6,0.1,0.3,0
303,Kalidou Sidibé,22,Midfielder,Toulouse,1270,534,736,France,20,8,12,1,0,1,0,0,0,0,0,6,3,3,17,5,12,8,0,0.07,0,0.07,0,0.12,1270,1.2,75,64,159,0,0.57,185,298,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Kalifa Coulibaly,29,Forward,Nantes,1744,1025,719,Mali,32,19,13,8,6,2,2,1,1,1,0,8,6,2,22,16,6,7,1,0.52,0.1,0.41,0.53,0.25,218,1.14,79,55,249,872,0.36,27,132,-1,2,0.5,0.1,1.7,0,0.7,0.2,0,0,8,2,1.8,0.7,0.6,0.7,0.7,0.8,2.3,2,0.7,13.4,53.3,0.1,0.1,0
305,Kamil Glik,33,Defender,Monaco,2970,1440,1530,Poland,33,16,17,1,1,0,0,0,0,0,0,7,5,2,44,21,23,10,0,0.03,0,0.03,0.06,0,2970,1.33,68,90,297,0,0.3,229,276,119,11,1,1.8,0.9,0.7,6,0.5,0.5,0,1,0,0.5,0.1,0.1,1.2,0,0.1,0.1,0,0.1,49.2,83.9,0,3.7,0
306,Karl-Johan Johnsson,31,Goalkeeper,Guingamp,1530,720,810,Sweden,17,8,9,0,0,0,0,0,0,0,0,4,1,3,32,14,18,0,0,0,0,0,0,0,0,1.88,48,90,0,0,0,398,370,171,14,0,0,0,0,0.6,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,25.2,51.7,0,9,0
307,Keagan Dolly,28,Midfielder,Montpellier,89,85,4,South Africa,3,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1.01,89,30,0,0,0,-1,-1,-1,22,0.3,0,0.7,0,0,1,0,0,0,0,0.3,0.3,0,0.7,0,1.3,1.3,0,0.3,12.3,83.8,1,2,0
308,Kelvin Amian Adou,23,Defender,Toulouse,2880,1440,1440,France,32,16,16,0,0,0,1,0,1,0,0,8,4,4,42,21,21,6,0,0.03,0.03,0,0,0,0,1.31,69,90,480,2880,0.19,338,239,114,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Kelyan Guessoum,22,Defender,Nîmes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Kenny Lala,29,Defender,Strasbourg,3060,1530,1530,France,34,17,17,5,4,1,9,7,2,1,1,8,4,4,36,19,17,4,0,0.41,0.26,0.15,0.24,0.06,612,1.06,85,90,765,340,0.12,124,27,57,5,2.3,0.8,1,0.2,1.5,0.7,0.3,0,5,9,0.7,1.8,1.1,1.1,0,1.4,2,9,1.8,48.1,80.5,1.4,5.1,0.1
311,Kenny Rocha Santos,21,Midfielder,Saint-Étienne,0,0,0,Cape Verde,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Kenny Tete,25,Defender,Olympique Lyonnais,1050,360,690,Netherlands,13,4,9,0,0,0,3,2,1,0,0,1,1,0,17,4,13,1,0,0.26,0.26,0,0,0,0,1.46,62,81,1050,350,0.09,424,29,145,17,2.3,1.4,1.5,0.5,2,0.5,0.4,0,0,3,0.6,1.5,0.1,0.9,0.1,0.5,1.4,3,1.5,48.7,84,1.2,1.8,0
313,Kévin Lucien Zohi,24,Midfielder,Strasbourg,620,360,260,Côte d'Ivoire,20,10,10,1,0,1,1,0,1,0,0,5,3,2,1,1,0,0,0,0.29,0.15,0.15,0,0.35,620,0.15,620,31,0,620,0,126,79,-1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Kévin Monnet-Paquet,32,Forward,Saint-Étienne,1482,559,923,France,23,11,12,1,1,0,1,1,0,0,0,7,5,2,19,5,14,4,0,0.12,0.06,0.06,0.16,0,1482,1.15,78,64,371,1482,0.24,197,189,-1,13,2,0.6,1,0,1.1,0.7,0.2,0,1,1,0.9,0.6,0.9,0.4,0,1.1,1.4,1,0.6,24.3,78.9,0.2,0.4,0
315,Kevin Mouanga,20,Midfielder,Angers SCO,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Kevin N'Doram,25,Defender,Monaco,193,90,103,France,4,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,0,0,0,0,0,0,0,1.87,48,48,97,0,0.93,-1,-1,-1,39,1.3,1.3,2,0.5,1.8,0.5,0.3,0,0,0,0.3,0,0,0.5,0,0.3,0.3,0,0,34.5,89.1,0,3,0
317,Kevin Rimane,30,Defender,PSG,4,4,0,French Guiana,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,0,0,0
318,Kevin Strootman,31,Midfielder,Olympique Marseille,1941,851,1090,Netherlands,28,13,15,1,0,1,5,3,2,0,0,9,7,2,32,9,23,7,0,0.28,0.23,0.05,0,0.08,1941,1.48,61,69,277,388,0.32,211,30,-1,11,2.7,0.9,1.3,0,0.9,1.1,0.2,0,1,5,0.6,0.9,0.4,0.3,0.1,0.6,0.6,5,0.9,40.8,82.3,0.2,1.6,0
319,Kevin Trapp,30,Goalkeeper,PSG,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Khaled Adénon,35,Defender,Amiens SC,1995,920,1075,Benin,23,11,12,0,0,0,0,0,0,0,0,6,4,2,31,11,20,8,1,0,0,0,0,0,0,1.4,64,87,249,0,0.36,426,343,134,15,1.3,1.3,1.4,0.7,4.3,0.5,0.5,1,0,0,0.3,0.2,0,0.9,0.1,0.3,0.2,0,0.2,42,86.2,0,3.3,0
321,Khéphren Thuram-Ulie,20,Midfielder,Monaco,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Konstantinos Mitroglou,33,Forward,Olympique Marseille,579,330,249,Greece,14,7,7,3,2,1,0,0,0,0,0,5,4,1,10,1,9,0,0,0.47,0,0.47,0.55,0.36,193,1.55,58,41,0,0,0,20,273,-1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Kouadio Kone,19,Midfielder,Toulouse,69,0,69,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2.61,35,69,0,0,0,-1,-1,-1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Kouadio Yves Dabila,24,Defender,Lille,778,504,274,Côte d'Ivoire,12,7,5,0,0,0,0,0,0,0,0,3,2,1,9,6,3,2,0,0,0,0,0,0,0,1.04,86,65,389,0,0.23,305,420,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Kylian Kaïboué,22,Midfielder,Montpellier,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Kylian Mbappé,22,Forward,PSG,2340,1154,1186,France,29,14,15,33,21,12,7,4,3,1,1,14,7,7,19,5,14,6,1,1.54,0.27,1.27,1.64,0.91,71,0.73,123,81,334,334,0.27,1,22,-1,1,0.3,0.2,0.7,0,0.1,0.2,0,0,33,7,4.3,1.6,2.2,1.5,1,1.5,2.1,7,1.6,26.9,79.4,0.2,0.6,0.1
327,Lamine Ghezali,21,Forward,Saint-Étienne,38,15,23,France,6,4,2,1,0,1,0,0,0,0,0,3,2,1,0,0,0,1,0,2.37,0,2.37,0,3.91,38,0,0,6,38,0,2.37,-1,-1,-1,14,0.2,0,0.5,0,0.3,0.2,0,0,1,0,0.2,0,0.2,0.3,0,0.5,0.2,0,0,3.2,73.7,0,0.2,0
328,Lamine Koné,32,Defender,Strasbourg,2148,1101,1047,Côte d'Ivoire,27,13,14,1,1,0,1,0,1,0,0,5,2,3,25,12,13,2,0,0.08,0.04,0.04,0.08,0,2148,1.05,86,80,1074,2148,0.08,221,225,53,12,0.8,1.2,0.8,0.2,2.3,0.1,0.5,0,1,1,0.3,0.2,0.3,0.8,0,0.3,0.5,1,0.2,39.8,84.2,0.1,2.9,0
329,Lassana Diarra,36,Midfielder,PSG,160,160,0,France,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,-1,-1,-1,27,0.7,0.7,2,0,1,0.3,0,0,0,0,0,0.3,1.3,1,0,2,0.7,0,0.3,48.7,89.7,0,1.3,0
330,Laurent Ciman,35,Defender,Dijon,715,377,338,Belgium,9,5,4,0,0,0,0,0,0,0,0,1,0,1,18,13,5,3,0,0,0,0,0,0,0,2.27,40,79,238,0,0.38,257,303,174,14,1.2,0.8,1.2,0.3,4,1,1,0,0,0,1,0.3,0,0.6,0,0.2,0,0,0.3,63.1,87.5,0,7.1,0
331,Layvin Kurzawa,28,Defender,PSG,1010,514,496,France,19,9,10,1,1,0,2,1,1,0,0,7,3,4,13,4,9,4,0,0.27,0.18,0.09,0.18,0,1010,1.16,78,53,253,505,0.36,167,62,74,13,1,0.5,1.5,0.1,0.8,0.5,0.1,0,1,2,0.3,0.6,0.6,0.3,0.3,0.5,0.9,2,0.6,24.9,84.4,0.2,0.2,0
332,Leandro Daniel Paredes,26,Midfielder,PSG,1250,530,720,Argentina,16,7,9,0,0,0,2,1,1,0,0,5,3,2,19,4,15,1,0,0.14,0.14,0,0,0,0,1.37,66,78,1250,625,0.07,266,98,-1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Lebo Mothiba,25,Forward,Strasbourg,2021,919,1102,South Africa,35,19,16,10,5,5,2,1,1,1,0,10,5,5,22,10,12,3,0,0.53,0.09,0.45,0.49,0.41,202,0.98,92,58,674,1011,0.13,22,145,-1,1,0.3,0,3,0,2.7,0,0,0,1,0,0.3,0.7,0,0.3,0.7,0.7,2.3,0,0.7,14.7,81.8,0,0.3,0
334,Lebo Mothiba,25,Forward,Strasbourg,2021,919,1102,South Africa,35,19,16,10,5,5,2,1,1,1,0,10,5,5,22,10,12,3,0,0.53,0.09,0.45,0.49,0.41,202,0.98,92,58,674,1011,0.13,22,145,-1,1,0.3,0,1.5,0,0.2,0.3,0,0,9,2,1.1,0.5,0.4,0.8,0.3,1.1,1.5,2,0.5,13.3,78.5,0,0.3,0
335,Lebogang Phiri,26,Midfielder,Guingamp,1932,915,1017,South Africa,24,11,13,0,0,0,0,0,0,0,0,7,4,3,34,8,26,3,0,0,0,0,0,0,0,1.58,57,81,644,0,0.14,416,374,-1,26,2.5,1.2,1.1,0,0.7,0.8,0.1,0,0,0,0.5,0.6,0.5,0.6,0,0.6,0.8,0,0.6,41.6,88.7,0,2.1,0
336,Lenny Pintor,20,Forward,Olympique Lyonnais,0,0,0,France,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
337,Léo Dubois,26,Defender,Olympique Lyonnais,2044,1030,1014,France,25,12,13,1,1,0,6,3,3,0,0,6,2,4,29,13,16,2,0,0.31,0.26,0.04,0.09,0,2044,1.28,70,82,1022,341,0.09,214,28,104,10,2,0.9,1.2,0.1,1.9,0.6,0.4,0,1,6,0.7,1,0.5,0.6,0.1,0.5,0.8,6,1,48.6,85.6,1,1.8,0
338,Léo Pétrot,23,Defender,Saint-Étienne,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Levy Kahamba Ntumba,20,Goalkeeper,Dijon,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Lévy Koffi Djidji,28,Defender,Nantes,90,90,0,Côte d'Ivoire,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,30,90,0,0,0,-1,-1,-1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Lionel Jules Carole,29,Defender,Strasbourg,1728,865,863,France,23,11,12,0,0,0,3,1,2,0,0,4,2,2,23,12,11,2,0,0.16,0.16,0,0,0,0,1.2,75,75,864,576,0.1,255,71,82,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Loïc Badiashile Mukinayi,23,Goalkeeper,Rennes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Loïc Bessile,22,Defender,Toulouse,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Loïc Mbe Soh,19,Forward,PSG,180,90,90,France,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.5,180,90,0,0,0,-1,-1,-1,30,0,1.5,0.5,1,2.5,1.5,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,63.5,91.3,0,0.5,0
345,Loïc Perrin,35,Defender,Saint-Étienne,2702,1396,1306,France,31,16,15,1,1,0,1,1,0,0,0,11,7,4,30,11,19,2,0,0.07,0.03,0.03,0.06,0,2702,1,90,87,1351,2702,0.07,243,232,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Loïc Rémy,34,Forward,Lille,1204,638,566,France,26,13,13,7,4,3,2,2,0,1,1,11,8,3,12,3,9,3,0,0.67,0.15,0.52,0.56,0.48,172,0.9,100,46,401,602,0.22,16,82,-1,4,0.1,0.1,0.7,0,0.7,0.1,0,0,7,2,1.3,0.3,0.2,0.4,0.4,0.6,0.9,2,0.3,8.4,77.5,0,0.2,0
347,Loïck Landre,28,Defender,Nîmes,1590,952,638,France,22,12,10,3,2,1,0,0,0,0,0,5,4,1,20,7,13,7,1,0.17,0,0.17,0.19,0.14,530,1.13,80,72,199,0,0.45,110,388,66,8,1.4,1.7,1,0.5,3.5,0.4,0.5,0,3,0,0.3,0,0.2,0.7,0,0.1,0.5,0,0,24.4,80.6,0,1.7,0
348,Loïs Diony,28,Forward,Saint-Étienne,1597,733,864,France,30,14,16,5,2,3,1,1,0,0,0,10,6,4,16,5,11,3,0,0.34,0.06,0.28,0.25,0.31,319,0.9,100,53,532,1597,0.17,58,187,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Louis Carnot,20,Midfielder,Guingamp,7,7,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,100,1,0,0
350,Lucas Buadés,23,Forward,Nîmes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Lucas Deaux,32,Midfielder,Guingamp,1197,510,687,France,18,8,10,3,2,1,1,1,0,0,0,6,3,3,17,5,12,4,0,0.3,0.08,0.23,0.35,0.13,399,1.28,70,67,299,1197,0.3,75,158,-1,4,2.3,0.6,1.8,0,0.4,1.2,0,0,3,1,1,0.7,0.3,0.7,0.1,0.7,1.2,1,0.7,28.5,70.4,0.2,1.7,0
352,Lucas Evangelista Santana de Oliveira,26,Midfielder,Nantes,722,361,361,Brazil,14,7,7,1,0,1,0,0,0,0,0,1,1,0,12,7,5,0,0,0.12,0,0.12,0,0.25,722,1.5,60,52,0,0,0,143,278,-1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Lucas Lima,29,Defender,Nantes,2495,1353,1142,Brazil,31,16,15,0,0,0,4,2,2,0,0,5,5,0,38,20,18,6,0,0.14,0.14,0,0,0,0,1.37,66,80,416,624,0.22,344,90,128,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Lucas Ocampos,26,Midfielder,Olympique Marseille,2714,1392,1322,Argentina,34,17,17,4,2,2,7,4,3,0,0,11,10,1,36,10,26,11,0,0.36,0.23,0.13,0.13,0.14,679,1.19,75,80,247,388,0.36,134,31,-1,6,2.4,0.9,1.5,0.1,0.7,1.4,0.1,0,4,7,1.8,0.9,1.9,1.9,0.2,1.7,2.9,7,0.9,23.9,78,0.5,0.6,0.1
355,Lucas Perrin,22,Midfielder,Olympique Marseille,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Lucas Tousart,23,Midfielder,Olympique Lyonnais,1726,799,927,France,30,15,15,0,0,0,0,0,0,0,0,9,5,4,21,8,13,5,2,0,0,0,0,0,0,1.1,82,58,345,0,0.26,422,335,-1,21,2.5,0.9,0.9,0,0.7,1.1,0.4,1,0,0,0.8,0.3,0.3,0.6,0,0.4,0.7,0,0.3,32.6,87.3,0,1.2,0.1
357,Ludovic Ajorque,27,Forward,Strasbourg,1536,801,735,France,25,12,13,9,5,4,1,0,1,0,0,6,3,3,23,14,9,5,0,0.59,0.06,0.53,0.56,0.49,171,1.35,67,61,307,1536,0.29,14,184,-1,2,0.7,0.2,1.8,0,0.4,0.2,0,0,9,1,1.8,0.5,0.4,0.6,0.1,0.9,1.6,1,0.5,18.1,74.8,0,0.8,0
358,Ludovic Baal,34,Defender,Rennes,125,35,90,French Guiana,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2.16,42,63,0,0,0,-1,-1,-1,21,2,1,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0.5,1.5,0,0,37,77,0,2,0
359,Ludovic Blas,23,Midfielder,Guingamp,2378,1298,1080,France,34,17,17,1,1,0,6,3,3,1,0,10,5,5,40,16,24,5,0,0.26,0.23,0.04,0.07,0,2378,1.51,59,70,476,396,0.19,220,34,-1,10,1.8,0.7,1.1,0,0.2,0.7,0.2,0,1,6,1.2,0.6,1.7,1,0.1,1.8,1.7,6,0.6,26.6,77.2,0.1,1.9,0.1
360,Ludovic Butelle,37,Goalkeeper,Angers SCO,3240,1620,1620,France,36,18,18,0,0,0,0,0,0,0,0,12,7,5,46,20,26,2,1,0,0,0,0,0,0,1.28,70,90,1080,0,0.08,358,399,107,18,0,0,0.1,0,1.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,22.6,56.8,0,7.2,0
361,Luiz Araújo,24,Forward,Lille,767,337,430,Brazil,25,13,12,3,1,2,2,1,1,0,0,11,8,3,9,2,7,3,1,0.59,0.23,0.35,0.27,0.42,256,1.06,85,31,192,384,0.47,37,35,-1,7,0.9,0.1,0.9,0,0.2,0.6,0,0,3,2,1,0.5,0.9,0.3,0,0.6,0.8,2,0.5,11,78.8,0.4,0.8,0
362,Luiz Gustavo Dias,33,Midfielder,Olympique Marseille,2433,1338,1095,Brazil,30,17,13,2,1,1,0,0,0,0,0,8,8,0,41,14,27,8,0,0.07,0,0.07,0.07,0.08,1217,1.52,59,81,304,0,0.3,192,266,-1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Lukas Lerager,27,Midfielder,Bordeaux,1300,714,586,Denmark,18,9,9,0,0,0,1,1,0,0,0,5,3,2,17,10,7,4,0,0.07,0.07,0,0,0,0,1.18,76,72,325,1300,0.28,369,173,-1,26,2.1,1.8,1.1,0,1.4,1.4,0.6,0,0,1,0.6,0.5,0.1,0.7,0,0.4,0.9,1,0.5,35.9,79.6,0.1,1.1,0.1
364,Lyle Foster,20,Forward,Monaco,0,0,0,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,M'Baye Babacar Niang,26,Forward,Rennes,1794,1004,790,France,29,15,14,11,5,6,4,2,2,2,0,9,6,3,22,6,16,5,0,0.75,0.2,0.55,0.45,0.68,163,1.1,82,62,359,449,0.25,11,50,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Mahdi Camara,22,Midfielder,Saint-Étienne,9,9,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,23,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,100,0,0,0
367,Makhtar Gueye,23,Forward,Saint-Étienne,45,11,34,Senegal,5,1,4,1,0,1,1,0,1,0,0,1,0,1,2,1,1,0,0,4,2,2,0,2.65,45,4,23,9,0,45,0,-1,-1,-1,11,0.4,0,0.2,0,0,0,0,0,1,1,0.4,0.4,0,0.2,0,0,0.8,1,0.4,3,60,0,0,0
368,Malang Sarr,22,Defender,Nice,2995,1525,1470,France,35,17,18,1,1,0,1,0,1,0,0,15,10,5,26,8,18,1,0,0.06,0.03,0.03,0.06,0,2995,0.78,115,86,2995,2995,0.03,239,241,20,11,1.7,1.9,0.9,0.4,2.7,0.7,0.3,1,1,1,0.3,0.2,0.3,0.9,0,0.3,0.7,1,0.2,59.5,89.8,0.1,3.9,0
369,Malik Tchokounté,32,Forward,Caen,1468,706,762,France,29,13,16,0,0,0,2,1,1,0,0,6,2,4,20,9,11,3,0,0.12,0.12,0,0,0,0,1.23,73,51,489,734,0.18,388,107,-1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Manuel García Alonso,23,Midfielder,Toulouse,1848,1001,847,Spain,31,17,14,0,0,0,4,3,1,0,0,7,5,2,27,13,14,3,1,0.19,0.19,0,0,0,0,1.31,68,60,616,462,0.15,340,55,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Marc Vidal,29,Goalkeeper,Toulouse,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Marc-Aurèle Caillard,26,Goalkeeper,Guingamp,1890,990,900,France,21,11,10,0,0,0,0,0,0,0,0,6,4,2,31,8,23,0,0,0,0,0,0,0,0,1.48,61,90,0,0,0,418,350,149,20,0,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,22.9,50.5,0,7.5,0
373,Marcelo Antônio Guedes Filho,33,Defender,Olympique Lyonnais,2880,1620,1260,Brazil,33,18,15,0,0,0,1,1,0,0,0,9,6,3,34,17,17,6,0,0.03,0.03,0,0,0,0,1.06,85,87,480,2880,0.19,421,247,56,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Marco Verratti,28,Midfielder,PSG,1887,1124,763,Italy,26,15,11,0,0,0,2,2,0,0,0,13,8,5,17,6,11,7,0,0.1,0.1,0,0,0,0,0.81,111,73,270,944,0.33,268,128,-1,19,2.8,0.7,1.3,0,0.3,1.7,0,0,0,2,0.1,1.1,1.3,2.2,0,1.4,0.8,2,1.1,79.5,90.9,0,2.6,0.5
375,Marcus Coco,24,Midfielder,Guingamp,1840,830,1010,France,33,16,17,1,0,1,2,2,0,0,0,8,4,4,38,13,25,4,1,0.15,0.1,0.05,0,0.09,1840,1.86,48,56,368,920,0.24,212,125,-1,9,1.2,0.7,1.5,0,0.3,0.5,0,0,1,2,0.8,0.5,0.6,1.5,0.2,1.5,2.2,2,0.5,15.6,68,0.3,0.1,0
376,Marcus Thuram,23,Forward,Guingamp,2583,1239,1344,France,32,16,16,9,5,4,1,1,0,4,1,7,4,3,54,19,35,6,2,0.35,0.03,0.31,0.36,0.27,287,1.88,48,81,323,2583,0.28,53,245,-1,1,1.4,0.3,1.4,0,0.4,0.7,0,0,9,1,1.9,1.1,3.2,1.4,0.2,2.9,3,1,1.1,24.5,73.2,0.3,0.3,0
